Title,Artist,Genres,Year,Album,Popularity,Mood,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
Crazy Love,Sakura,,2023,Crazy Love,51,Relaxing,0.627,0.0625,7,-14.055,0,0.0412,0.966,0.805,0.0974,0.2,69.951,audio_features,57pur3MoSCX7raelUCpiAK,spotify:track:57pur3MoSCX7raelUCpiAK,https://api.spotify.com/v1/tracks/57pur3MoSCX7raelUCpiAK,https://api.spotify.com/v1/audio-analysis/57pur3MoSCX7raelUCpiAK,108429,4
Trio Delphi,"Titus Martinu, 7apes, Packed Rich",lo-fi jazzhop,2024,Trio Delphi,42,Relaxing,0.604,0.512,0,-10.368,0,0.102,0.572,0.893,0.0996,0.771,85.277,audio_features,5t7rVRIFpZxb7Cv6B2zwoZ,spotify:track:5t7rVRIFpZxb7Cv6B2zwoZ,https://api.spotify.com/v1/tracks/5t7rVRIFpZxb7Cv6B2zwoZ,https://api.spotify.com/v1/audio-analysis/5t7rVRIFpZxb7Cv6B2zwoZ,158547,4
Ripples Of Autumn,Mendeville,lo-fi jazzhop,2023,Ripples Of Autumn,51,Relaxing,0.633,0.395,7,-10.776,0,0.214,0.778,0.112,0.105,0.6,71.95,audio_features,4qm6QmmBVo6mRJhskTubLk,spotify:track:4qm6QmmBVo6mRJhskTubLk,https://api.spotify.com/v1/tracks/4qm6QmmBVo6mRJhskTubLk,https://api.spotify.com/v1/audio-analysis/4qm6QmmBVo6mRJhskTubLk,123084,4
New Hoodie,Grmmr.126,lo-fi jazzhop,2024,New Hoodie,46,Relaxing,0.854,0.136,2,-12.017,1,0.162,0.809,0.533,0.0991,0.694,82,audio_features,2WW4zgkzAwkugHIwArOrTc,spotify:track:2WW4zgkzAwkugHIwArOrTc,https://api.spotify.com/v1/tracks/2WW4zgkzAwkugHIwArOrTc,https://api.spotify.com/v1/audio-analysis/2WW4zgkzAwkugHIwArOrTc,81951,4
Blue Sky,Tamuraryo,,2024,Selected Instrumental Works 2020-2024,43,Relaxing,0.73,0.461,1,-11.163,0,0.207,0.691,0.907,0.299,0.572,179.979,audio_features,0iFP2XOudAZd3Zjns28ncm,spotify:track:0iFP2XOudAZd3Zjns28ncm,https://api.spotify.com/v1/tracks/0iFP2XOudAZd3Zjns28ncm,https://api.spotify.com/v1/audio-analysis/0iFP2XOudAZd3Zjns28ncm,117266,4
breathtaking,mello joints,,2024,breathtaking,50,Relaxing,0.449,0.192,6,-15.068,0,0.0391,0.936,0.963,0.0985,0.195,77.059,audio_features,6NqnGKb8x3PMCWqn2oJizA,spotify:track:6NqnGKb8x3PMCWqn2oJizA,https://api.spotify.com/v1/tracks/6NqnGKb8x3PMCWqn2oJizA,https://api.spotify.com/v1/audio-analysis/6NqnGKb8x3PMCWqn2oJizA,130325,4
sweet,Lunar Lullaby & yorukaze,,2023,sweet,49,Relaxing,0.858,0.227,8,-12.029,1,0.0666,0.52,0.864,0.107,0.486,89.989,audio_features,5T8oPvfngivxzqgp7XAkBy,spotify:track:5T8oPvfngivxzqgp7XAkBy,https://api.spotify.com/v1/tracks/5T8oPvfngivxzqgp7XAkBy,https://api.spotify.com/v1/audio-analysis/5T8oPvfngivxzqgp7XAkBy,128000,3
Flama,"Sunsplash, tres islas",caracas indie,2023,Flama,47,Relaxing,0.839,0.372,7,-8.64,1,0.211,0.641,0.791,0.107,0.477,89.996,audio_features,0uVboTc1k0nzI2JPyXMdSB,spotify:track:0uVboTc1k0nzI2JPyXMdSB,https://api.spotify.com/v1/tracks/0uVboTc1k0nzI2JPyXMdSB,https://api.spotify.com/v1/audio-analysis/0uVboTc1k0nzI2JPyXMdSB,163333,4
made sense,AUIIRA,"lo-fi sleep, study beats",2024,made sense,47,Relaxing,0.862,0.559,4,-8.812,0,0.316,0.792,0.944,0.11,0.525,90.067,audio_features,1yWjyWbRqihZH5JABtkfcy,spotify:track:1yWjyWbRqihZH5JABtkfcy,https://api.spotify.com/v1/tracks/1yWjyWbRqihZH5JABtkfcy,https://api.spotify.com/v1/audio-analysis/1yWjyWbRqihZH5JABtkfcy,174239,4
The whispers,Hi Hat Henry,study beats,2022,The whispers,46,Relaxing,0.782,0.309,9,-13.26,1,0.0858,0.856,0.572,0.0984,0.476,75.023,audio_features,6NxeeF1y4fAdhM50qCqsIk,spotify:track:6NxeeF1y4fAdhM50qCqsIk,https://api.spotify.com/v1/tracks/6NxeeF1y4fAdhM50qCqsIk,https://api.spotify.com/v1/audio-analysis/6NxeeF1y4fAdhM50qCqsIk,147200,4
The In-Between,Phil Tyler,jazz boom bap,2024,The In-Between,34,Relaxing,0.873,0.486,0,-11.316,0,0.184,0.0329,0.584,0.0868,0.693,89.99,audio_features,6CX3oIVyqzcVKgkp8oIW9i,spotify:track:6CX3oIVyqzcVKgkp8oIW9i,https://api.spotify.com/v1/tracks/6CX3oIVyqzcVKgkp8oIW9i,https://api.spotify.com/v1/audio-analysis/6CX3oIVyqzcVKgkp8oIW9i,122000,4
Monday Peaches,"ron quixote, Sabato Scola",lo-fi jazzhop,2024,Monday Peaches,48,Relaxing,0.862,0.487,7,-9.659,1,0.0602,0.151,0.173,0.109,0.687,112.022,audio_features,1o7uN4z6DHq3hlz2hnF5L9,spotify:track:1o7uN4z6DHq3hlz2hnF5L9,https://api.spotify.com/v1/tracks/1o7uN4z6DHq3hlz2hnF5L9,https://api.spotify.com/v1/audio-analysis/1o7uN4z6DHq3hlz2hnF5L9,139302,4
My Ambience,"Phlocalyst, Viktor Minsky","lo-fi study, lo-fi jazzhop",2023,My Ambience,55,Relaxing,0.553,0.273,6,-15.665,1,0.0388,0.91,0.896,0.11,0.121,129.987,audio_features,12UTyr0aX6Wk5u4LHSbACd,spotify:track:12UTyr0aX6Wk5u4LHSbACd,https://api.spotify.com/v1/tracks/12UTyr0aX6Wk5u4LHSbACd,https://api.spotify.com/v1/audio-analysis/12UTyr0aX6Wk5u4LHSbACd,155077,4
Silly Spooles,Loufish,lo-fi jazzhop,2024,Silly Spooles,52,Relaxing,0.836,0.421,11,-8.09,0,0.137,0.195,0.92,0.124,0.241,143.975,audio_features,6VzShi66jALkxxTgCCCspZ,spotify:track:6VzShi66jALkxxTgCCCspZ,https://api.spotify.com/v1/tracks/6VzShi66jALkxxTgCCCspZ,https://api.spotify.com/v1/audio-analysis/6VzShi66jALkxxTgCCCspZ,81667,4
Roll the Dice,archipelago beats,study beats,2023,Roll the Dice,47,Relaxing,0.832,0.34,10,-8.089,0,0.15,0.188,0.856,0.104,0.475,170.052,audio_features,4dSXPcxNserQeYmrJYVKFi,spotify:track:4dSXPcxNserQeYmrJYVKFi,https://api.spotify.com/v1/tracks/4dSXPcxNserQeYmrJYVKFi,https://api.spotify.com/v1/audio-analysis/4dSXPcxNserQeYmrJYVKFi,138353,3
Wake Up,"Screwaholic, Moo Latte",lo-fi beats,2023,Wake Up,48,Relaxing,0.576,0.444,9,-8.815,0,0.046,0.252,0.195,0.102,0.347,68.002,audio_features,6ubcVXhLmUPsFfByqDvOPQ,spotify:track:6ubcVXhLmUPsFfByqDvOPQ,https://api.spotify.com/v1/tracks/6ubcVXhLmUPsFfByqDvOPQ,https://api.spotify.com/v1/audio-analysis/6ubcVXhLmUPsFfByqDvOPQ,113990,4
Moments,Gabb.,,2024,Moments,46,Relaxing,0.819,0.338,9,-12.473,0,0.059,0.828,0.795,0.107,0.468,114.98,audio_features,1J3J1EUEXr8IQAKRYuOZwb,spotify:track:1J3J1EUEXr8IQAKRYuOZwb,https://api.spotify.com/v1/tracks/1J3J1EUEXr8IQAKRYuOZwb,https://api.spotify.com/v1/audio-analysis/1J3J1EUEXr8IQAKRYuOZwb,98177,4
Laid-Back Skylines,JAKKARTA,lo-fi sleep,2024,Laid-Back Skylines,46,Relaxing,0.436,0.208,6,-15.573,0,0.0511,0.59,0.908,0.118,0.262,160.084,audio_features,4jeYDsddMI8TShXgmOww8S,spotify:track:4jeYDsddMI8TShXgmOww8S,https://api.spotify.com/v1/tracks/4jeYDsddMI8TShXgmOww8S,https://api.spotify.com/v1/audio-analysis/4jeYDsddMI8TShXgmOww8S,154729,4
Maturity,C4C,"lo-fi beats, chillhop",2023,Maturity,50,Relaxing,0.59,0.316,11,-15.461,1,0.0651,0.802,0.955,0.102,0.343,75.009,audio_features,6ugFAYxotR6wlHNCTeBis3,spotify:track:6ugFAYxotR6wlHNCTeBis3,https://api.spotify.com/v1/tracks/6ugFAYxotR6wlHNCTeBis3,https://api.spotify.com/v1/audio-analysis/6ugFAYxotR6wlHNCTeBis3,130060,4
Fern,eze east,,2023,Fern,48,Relaxing,0.841,0.354,4,-9.987,0,0.048,0.784,0.837,0.129,0.394,124.042,audio_features,6Qw2JmzSRWNxgysJLo7pXK,spotify:track:6Qw2JmzSRWNxgysJLo7pXK,https://api.spotify.com/v1/tracks/6Qw2JmzSRWNxgysJLo7pXK,https://api.spotify.com/v1/audio-analysis/6Qw2JmzSRWNxgysJLo7pXK,123871,4
Couch Vibes,Tune in with Chewie,lo-fi vgm,2024,Couch Vibes,50,Relaxing,0.822,0.412,6,-16.923,1,0.0634,0.689,0.941,0.117,0.35,139.999,audio_features,2xJKFoxhnWsG2vPxqZJxFL,spotify:track:2xJKFoxhnWsG2vPxqZJxFL,https://api.spotify.com/v1/tracks/2xJKFoxhnWsG2vPxqZJxFL,https://api.spotify.com/v1/audio-analysis/2xJKFoxhnWsG2vPxqZJxFL,154330,4
The Quilted Giraffe,Cosmoo,,2024,The Quilted Giraffe,45,Relaxing,0.79,0.329,0,-12.892,1,0.0613,0.461,0.896,0.113,0.385,83.998,audio_features,1tRpQwnHyJ1zodI0L6hyyn,spotify:track:1tRpQwnHyJ1zodI0L6hyyn,https://api.spotify.com/v1/tracks/1tRpQwnHyJ1zodI0L6hyyn,https://api.spotify.com/v1/audio-analysis/1tRpQwnHyJ1zodI0L6hyyn,104107,4
Orbit,Damn Homies,lo-fi jazzhop,2024,Orbit,48,Relaxing,0.768,0.285,4,-9.454,0,0.403,0.37,0.89,0.0798,0.691,160.004,audio_features,2MBSsRzJ83L1Y0WRE2GEA2,spotify:track:2MBSsRzJ83L1Y0WRE2GEA2,https://api.spotify.com/v1/tracks/2MBSsRzJ83L1Y0WRE2GEA2,https://api.spotify.com/v1/audio-analysis/2MBSsRzJ83L1Y0WRE2GEA2,105000,4
New Chapter,"Jikuru, Lola",lo-fi jazzhop,2024,New Chapter,40,Relaxing,0.733,0.434,0,-9.508,0,0.102,0.776,0.905,0.119,0.711,80.002,audio_features,4WN8mNRvUmaFl3nPDj5U5V,spotify:track:4WN8mNRvUmaFl3nPDj5U5V,https://api.spotify.com/v1/tracks/4WN8mNRvUmaFl3nPDj5U5V,https://api.spotify.com/v1/audio-analysis/4WN8mNRvUmaFl3nPDj5U5V,132268,4
Summer Camp,Racasse,,2024,Head In The Clouds,47,Relaxing,0.762,0.839,11,-8.137,0,0.0356,0.155,0.91,0.0957,0.602,140.037,audio_features,5cs4bGcjW2zyMn50CDNFU7,spotify:track:5cs4bGcjW2zyMn50CDNFU7,https://api.spotify.com/v1/tracks/5cs4bGcjW2zyMn50CDNFU7,https://api.spotify.com/v1/audio-analysis/5cs4bGcjW2zyMn50CDNFU7,89143,4
Warm Hugs,"Krynoze, auream, Novvel","lo-fi sleep, lo-fi study, focus beats",2023,Warm Hugs,50,Relaxing,0.696,0.292,8,-12.687,1,0.0272,0.934,0.911,0.688,0.113,87.001,audio_features,7ee3f11jE9RB0t05CHplvk,spotify:track:7ee3f11jE9RB0t05CHplvk,https://api.spotify.com/v1/tracks/7ee3f11jE9RB0t05CHplvk,https://api.spotify.com/v1/audio-analysis/7ee3f11jE9RB0t05CHplvk,163106,4
Friday Dazed,Alek Faith,,2023,Friday Dazed,58,Relaxing,0.73,0.158,6,-13.153,1,0.138,0.813,0.939,0.103,0.444,70.022,audio_features,3XxZiDTQflprBVjBFxM8P9,spotify:track:3XxZiDTQflprBVjBFxM8P9,https://api.spotify.com/v1/tracks/3XxZiDTQflprBVjBFxM8P9,https://api.spotify.com/v1/audio-analysis/3XxZiDTQflprBVjBFxM8P9,132857,4
Laundry Tessomancy,Violet Blanca,,2024,Laundry Tessomancy,56,Relaxing,0.582,0.49,10,-8.651,0,0.169,0.73,0.905,0.103,0.175,132.682,audio_features,043xe58AMUGPJgCnRJynj9,spotify:track:043xe58AMUGPJgCnRJynj9,https://api.spotify.com/v1/tracks/043xe58AMUGPJgCnRJynj9,https://api.spotify.com/v1/audio-analysis/043xe58AMUGPJgCnRJynj9,121250,1
Coastal Cruise,"Bipeula, very noise person",lo-fi jazzhop,2024,Coastal Cruise,27,Relaxing,0.565,0.572,0,-7.872,1,0.355,0.478,0.554,0.175,0.341,160.025,audio_features,68YY58VmnLhV0Xqoekbdkd,spotify:track:68YY58VmnLhV0Xqoekbdkd,https://api.spotify.com/v1/tracks/68YY58VmnLhV0Xqoekbdkd,https://api.spotify.com/v1/audio-analysis/68YY58VmnLhV0Xqoekbdkd,136125,4
Damn,"byJ., Patiotic Records",lo-fi rap,2024,Damn,48,Relaxing,0.651,0.522,8,-12.206,0,0.0655,0.425,0.946,0.0988,0.68,122.285,audio_features,5O1j64ep8DD9sHtmhSVGlb,spotify:track:5O1j64ep8DD9sHtmhSVGlb,https://api.spotify.com/v1/tracks/5O1j64ep8DD9sHtmhSVGlb,https://api.spotify.com/v1/audio-analysis/5O1j64ep8DD9sHtmhSVGlb,120880,4
Kairos,MODALiST,,2024,Kairos,54,Relaxing,0.778,0.369,6,-9.028,0,0.0615,0.0522,0.785,0.15,0.411,80.013,audio_features,61OENBezj31WoIZLPHemEU,spotify:track:61OENBezj31WoIZLPHemEU,https://api.spotify.com/v1/tracks/61OENBezj31WoIZLPHemEU,https://api.spotify.com/v1/audio-analysis/61OENBezj31WoIZLPHemEU,156103,4
Sunrise,"Showyou, Noflik","lo-fi brasileiro, lo-fi jazzhop",2024,Sunrise / Radiance,43,Relaxing,0.848,0.384,11,-11.275,0,0.286,0.553,0.0875,0.1,0.82,81.968,audio_features,4uaP7h80XL1YP2vjpZNETc,spotify:track:4uaP7h80XL1YP2vjpZNETc,https://api.spotify.com/v1/tracks/4uaP7h80XL1YP2vjpZNETc,https://api.spotify.com/v1/audio-analysis/4uaP7h80XL1YP2vjpZNETc,118818,4
Particles,alt.bin.beats,,2022,Particles,48,Relaxing,0.802,0.268,2,-14.698,1,0.0898,0.825,0.696,0.336,0.673,90.014,audio_features,0lv5FLkSKxRAZGooy6MKhS,spotify:track:0lv5FLkSKxRAZGooy6MKhS,https://api.spotify.com/v1/tracks/0lv5FLkSKxRAZGooy6MKhS,https://api.spotify.com/v1/audio-analysis/0lv5FLkSKxRAZGooy6MKhS,152667,4
Tough Night,Thin Wire,,2023,Tough Night,57,Relaxing,0.704,0.465,3,-12.648,0,0.105,0.916,0.881,0.154,0.755,131.992,audio_features,2SIG8r7jJLXc9Q3fAOUrwx,spotify:track:2SIG8r7jJLXc9Q3fAOUrwx,https://api.spotify.com/v1/tracks/2SIG8r7jJLXc9Q3fAOUrwx,https://api.spotify.com/v1/audio-analysis/2SIG8r7jJLXc9Q3fAOUrwx,107083,4
Love Today,"Keyness, Smuff Tha Quiz",jazz boom bap,2024,Love Today,42,Relaxing,0.706,0.601,11,-6.114,0,0.0402,0.12,0.703,0.0844,0.721,83.941,audio_features,2vKkTouipihuH05SrKZLoE,spotify:track:2vKkTouipihuH05SrKZLoE,https://api.spotify.com/v1/tracks/2vKkTouipihuH05SrKZLoE,https://api.spotify.com/v1/audio-analysis/2vKkTouipihuH05SrKZLoE,149000,4
Leap Year,RMB Justize,,2024,Leap Year,48,Relaxing,0.622,0.34,4,-15.971,0,0.142,0.754,0.912,0.105,0.0394,75.998,audio_features,2ncnzsmDaoQYjSeKkFSggc,spotify:track:2ncnzsmDaoQYjSeKkFSggc,https://api.spotify.com/v1/tracks/2ncnzsmDaoQYjSeKkFSggc,https://api.spotify.com/v1/audio-analysis/2ncnzsmDaoQYjSeKkFSggc,171238,4
Latour,Bechabelle,,2022,Latour,46,Relaxing,0.811,0.74,0,-6.405,1,0.219,0.554,0.858,0.0989,0.758,79.989,audio_features,2VYSYwmSV52FNMlDu3J29w,spotify:track:2VYSYwmSV52FNMlDu3J29w,https://api.spotify.com/v1/tracks/2VYSYwmSV52FNMlDu3J29w,https://api.spotify.com/v1/audio-analysis/2VYSYwmSV52FNMlDu3J29w,97500,4
Getting Higher,"Myríad, Eu93ne",lo-fi jazzhop,2024,Getting Higher,45,Relaxing,0.69,0.126,0,-15.347,1,0.181,0.916,0.923,0.0998,0.495,83.017,audio_features,4sS1G2SEX7SL8Uu0A1facA,spotify:track:4sS1G2SEX7SL8Uu0A1facA,https://api.spotify.com/v1/tracks/4sS1G2SEX7SL8Uu0A1facA,https://api.spotify.com/v1/audio-analysis/4sS1G2SEX7SL8Uu0A1facA,150361,1
Sparkle,Tune in with Chewie,lo-fi vgm,2024,Sparkle,51,Relaxing,0.739,0.396,8,-18.064,1,0.0643,0.51,0.913,0.0972,0.6,156.027,audio_features,6E3Ks7ElkgvfhF93unPTXj,spotify:track:6E3Ks7ElkgvfhF93unPTXj,https://api.spotify.com/v1/tracks/6E3Ks7ElkgvfhF93unPTXj,https://api.spotify.com/v1/audio-analysis/6E3Ks7ElkgvfhF93unPTXj,150809,4
swollen sky,agirlhasnofame,,2022,swollen sky,47,Relaxing,0.675,0.435,9,-7.986,0,0.191,0.624,0.864,0.127,0.238,79.932,audio_features,6KMBWBS8PzEcXR1d1l2Bc5,spotify:track:6KMBWBS8PzEcXR1d1l2Bc5,https://api.spotify.com/v1/tracks/6KMBWBS8PzEcXR1d1l2Bc5,https://api.spotify.com/v1/audio-analysis/6KMBWBS8PzEcXR1d1l2Bc5,141000,4
Stella,Lito Akari,lo-fi jazzhop,2023,Stella,46,Relaxing,0.65,0.338,0,-11.587,1,0.0509,0.799,0.97,0.133,0.537,77.48,audio_features,0QOqZlaCnEZ8fJ6eiKXLIl,spotify:track:0QOqZlaCnEZ8fJ6eiKXLIl,https://api.spotify.com/v1/tracks/0QOqZlaCnEZ8fJ6eiKXLIl,https://api.spotify.com/v1/audio-analysis/0QOqZlaCnEZ8fJ6eiKXLIl,106609,4
Emu,calle de phnk,study beats,2024,Emu,57,Relaxing,0.78,0.29,6,-8.137,1,0.0396,0.775,0.897,0.112,0.451,139.963,audio_features,3UwfJUXOIYLhGElSoteZv7,spotify:track:3UwfJUXOIYLhGElSoteZv7,https://api.spotify.com/v1/tracks/3UwfJUXOIYLhGElSoteZv7,https://api.spotify.com/v1/audio-analysis/3UwfJUXOIYLhGElSoteZv7,137500,4
Survival,Soft Vessels,,2023,Survival,51,Relaxing,0.769,0.349,6,-16.664,1,0.13,0.937,0.885,0.11,0.327,139.979,audio_features,0f9hjKIkQqW6IVrX3CMuof,spotify:track:0f9hjKIkQqW6IVrX3CMuof,https://api.spotify.com/v1/tracks/0f9hjKIkQqW6IVrX3CMuof,https://api.spotify.com/v1/audio-analysis/0f9hjKIkQqW6IVrX3CMuof,152143,4
periphery,Sleepr Cell,,2024,periphery,55,Relaxing,0.71,0.291,2,-15.329,1,0.048,0.935,0.853,0.0755,0.229,142.075,audio_features,60gdMWnMjGZMSyyEpQnfTP,spotify:track:60gdMWnMjGZMSyyEpQnfTP,https://api.spotify.com/v1/tracks/60gdMWnMjGZMSyyEpQnfTP,https://api.spotify.com/v1/audio-analysis/60gdMWnMjGZMSyyEpQnfTP,211000,4
Just Friends,Langston,,2024,Just Friends,45,Relaxing,0.594,0.205,4,-14.758,0,0.123,0.859,0.914,0.132,0.0931,180.064,audio_features,2Bdx4PmAJyAvbRAdZ5295W,spotify:track:2Bdx4PmAJyAvbRAdZ5295W,https://api.spotify.com/v1/tracks/2Bdx4PmAJyAvbRAdZ5295W,https://api.spotify.com/v1/audio-analysis/2Bdx4PmAJyAvbRAdZ5295W,149917,4
Moonglow,Maajjyyn,,2024,Moonglow,58,Relaxing,0.594,0.305,10,-16.199,0,0.4,0.917,0.915,0.0846,0.303,80.173,audio_features,6aJmkGMF1xcrcviZbn1n0R,spotify:track:6aJmkGMF1xcrcviZbn1n0R,https://api.spotify.com/v1/tracks/6aJmkGMF1xcrcviZbn1n0R,https://api.spotify.com/v1/audio-analysis/6aJmkGMF1xcrcviZbn1n0R,144959,4
Sunday Left Overs,West Sun,,2023,Sunday Left Overs,49,Relaxing,0.438,0.288,7,-24.037,1,0.233,0.843,0.875,0.155,0.149,78.029,audio_features,3beZyLCDeTAXa1mrBrPiBI,spotify:track:3beZyLCDeTAXa1mrBrPiBI,https://api.spotify.com/v1/tracks/3beZyLCDeTAXa1mrBrPiBI,https://api.spotify.com/v1/audio-analysis/3beZyLCDeTAXa1mrBrPiBI,163077,4
Static,Matt Paull,,2023,Static,49,Relaxing,0.6,0.447,10,-7.041,0,0.0488,0.88,0.939,0.118,0.353,79.949,audio_features,1tYvuyAS3CI8E3JhPVGS3G,spotify:track:1tYvuyAS3CI8E3JhPVGS3G,https://api.spotify.com/v1/tracks/1tYvuyAS3CI8E3JhPVGS3G,https://api.spotify.com/v1/audio-analysis/1tYvuyAS3CI8E3JhPVGS3G,137154,4
Snow Powder,Wataru Fujiwara,,2024,Snow Powder,45,Relaxing,0.348,0.619,4,-9.273,0,0.0387,0.747,0.932,0.111,0.0688,84.049,audio_features,5YMISMlVa0XTOmQIrZ6ipm,spotify:track:5YMISMlVa0XTOmQIrZ6ipm,https://api.spotify.com/v1/tracks/5YMISMlVa0XTOmQIrZ6ipm,https://api.spotify.com/v1/audio-analysis/5YMISMlVa0XTOmQIrZ6ipm,152727,4
Ivory Vinyl,No2Pencil,,2022,Ivory Vinyl,48,Relaxing,0.719,0.652,8,-8.677,1,0.0578,0.423,0.737,0.199,0.835,80.188,audio_features,7JSvQD2fp3CyTwaC2jdTgy,spotify:track:7JSvQD2fp3CyTwaC2jdTgy,https://api.spotify.com/v1/tracks/7JSvQD2fp3CyTwaC2jdTgy,https://api.spotify.com/v1/audio-analysis/7JSvQD2fp3CyTwaC2jdTgy,120984,4
Happiness,Damn Homies,lo-fi jazzhop,2024,Happiness,31,Relaxing,0.723,0.373,10,-9.605,1,0.0816,0.083,0.67,0.0869,0.77,80.997,audio_features,4d2jKMTkXOmIInN3aOkQ7B,spotify:track:4d2jKMTkXOmIInN3aOkQ7B,https://api.spotify.com/v1/tracks/4d2jKMTkXOmIInN3aOkQ7B,https://api.spotify.com/v1/audio-analysis/4d2jKMTkXOmIInN3aOkQ7B,131111,4
Nightlife,Leandi,,2021,Nightlife,45,Relaxing,0.771,0.271,6,-17.213,1,0.515,0.868,0.329,0.113,0.463,79.974,audio_features,0rLIV9jJ7n94xouiOCACbW,spotify:track:0rLIV9jJ7n94xouiOCACbW,https://api.spotify.com/v1/tracks/0rLIV9jJ7n94xouiOCACbW,https://api.spotify.com/v1/audio-analysis/0rLIV9jJ7n94xouiOCACbW,85625,4
Starlight Express,Pat Laine,lo-fi sleep,2023,Starlight Express,47,Relaxing,0.714,0.295,5,-12.982,0,0.356,0.961,0.696,0.11,0.239,80.039,audio_features,7mri8J9CegZp5s1ENbVV1C,spotify:track:7mri8J9CegZp5s1ENbVV1C,https://api.spotify.com/v1/tracks/7mri8J9CegZp5s1ENbVV1C,https://api.spotify.com/v1/audio-analysis/7mri8J9CegZp5s1ENbVV1C,132000,4
Late Flight,SP-Mato,"focus beats, lo-fi jazzhop",2023,Late Flight,48,Relaxing,0.782,0.312,1,-11.893,1,0.129,0.199,0.407,0.142,0.509,167.973,audio_features,6DcweauFxkGQs9wHr7bcxb,spotify:track:6DcweauFxkGQs9wHr7bcxb,https://api.spotify.com/v1/tracks/6DcweauFxkGQs9wHr7bcxb,https://api.spotify.com/v1/audio-analysis/6DcweauFxkGQs9wHr7bcxb,104289,4
It hasn't rained in like this in years,rollerbladie,,2023,It hasn't rained in like this in years,51,Relaxing,0.784,0.495,0,-6.939,1,0.0975,0.833,0.926,0.117,0.33,79.994,audio_features,6Cm89dtQ8Is63NmkNcb5ha,spotify:track:6Cm89dtQ8Is63NmkNcb5ha,https://api.spotify.com/v1/tracks/6Cm89dtQ8Is63NmkNcb5ha,https://api.spotify.com/v1/audio-analysis/6Cm89dtQ8Is63NmkNcb5ha,144000,4
semi-hollow,Ponzi Skeemz,,2024,semi-hollow,58,Relaxing,0.691,0.276,6,-11.717,1,0.0388,0.811,0.872,0.111,0.511,139.971,audio_features,0WZmg03i0vltH03r3pDuex,spotify:track:0WZmg03i0vltH03r3pDuex,https://api.spotify.com/v1/tracks/0WZmg03i0vltH03r3pDuex,https://api.spotify.com/v1/audio-analysis/0WZmg03i0vltH03r3pDuex,158000,4
evening star,Mozzie,lo-fi jazzhop,2024,evening star,47,Relaxing,0.805,0.411,7,-8.315,0,0.285,0.888,0.868,0.127,0.807,164.049,audio_features,06VD9rJVYRrYpoStUxObaH,spotify:track:06VD9rJVYRrYpoStUxObaH,https://api.spotify.com/v1/tracks/06VD9rJVYRrYpoStUxObaH,https://api.spotify.com/v1/audio-analysis/06VD9rJVYRrYpoStUxObaH,158232,4
Imitate,Sorai,,2024,Imitate,51,Relaxing,0.577,0.408,0,-15.599,1,0.0765,0.862,0.954,0.106,0.0412,169.951,audio_features,3vVgfdrnspK2ql4l9fO99S,spotify:track:3vVgfdrnspK2ql4l9fO99S,https://api.spotify.com/v1/tracks/3vVgfdrnspK2ql4l9fO99S,https://api.spotify.com/v1/audio-analysis/3vVgfdrnspK2ql4l9fO99S,90353,4
Kochyli,"Drips Zacheer, Soulvibe Cuts","greek downtempo, lo-fi jazzhop",2024,Kochyli,43,Relaxing,0.582,0.411,11,-13.998,0,0.0344,0.0487,0.728,0.4,0.335,78.989,audio_features,59lne8ie4M3fNsvkMj1wNc,spotify:track:59lne8ie4M3fNsvkMj1wNc,https://api.spotify.com/v1/tracks/59lne8ie4M3fNsvkMj1wNc,https://api.spotify.com/v1/audio-analysis/59lne8ie4M3fNsvkMj1wNc,148250,4
Green Cats Cave,Aöm,,2022,Green Cats Cave,46,Relaxing,0.667,0.351,1,-11.628,1,0.0341,0.884,0.955,0.126,0.192,118.028,audio_features,1tHjVZCBWEERhd2IIa1m5J,spotify:track:1tHjVZCBWEERhd2IIa1m5J,https://api.spotify.com/v1/tracks/1tHjVZCBWEERhd2IIa1m5J,https://api.spotify.com/v1/audio-analysis/1tHjVZCBWEERhd2IIa1m5J,162712,4
Island Of Gods,sloh rou,lo-fi jazzhop,2023,Ocean Cove Estate,46,Relaxing,0.655,0.231,0,-10.67,1,0.0336,0.834,0.884,0.0978,0.205,86.005,audio_features,7vbM8ZiwfmUfwwTogrX3v1,spotify:track:7vbM8ZiwfmUfwwTogrX3v1,https://api.spotify.com/v1/tracks/7vbM8ZiwfmUfwwTogrX3v1,https://api.spotify.com/v1/audio-analysis/7vbM8ZiwfmUfwwTogrX3v1,125954,4
butter,lilibu,,2023,butter,55,Relaxing,0.614,0.308,2,-14.897,0,0.0319,0.844,0.716,0.121,0.263,98.052,audio_features,2gouQWJVOdLrjfAF6N1WIg,spotify:track:2gouQWJVOdLrjfAF6N1WIg,https://api.spotify.com/v1/tracks/2gouQWJVOdLrjfAF6N1WIg,https://api.spotify.com/v1/audio-analysis/2gouQWJVOdLrjfAF6N1WIg,138905,4
